input_1,input_2,input_3,label_id,label,split
760,934,158,0,BATU,train
1089,1006,605,0,BATU,train
3220,2347,1264,3,TIDAK_VALID,train
211,1094,577,0,BATU,train
1150,959,589,0,BATU,train
959,835,950,0,BATU,test
3722,2924,1102,1,GUNTING,validation
1108,145,30,0,BATU,validation
3536,3910,3143,2,KERTAS,train
1101,4035,3343,3,TIDAK_VALID,train
3733,3844,280,1,GUNTING,train
3781,3918,4039,2,KERTAS,train
3705,3133,148,1,GUNTING,train
3722,3935,1108,1,GUNTING,test
1395,3326,801,3,TIDAK_VALID,test
3667,3357,2875,2,KERTAS,train
2854,3397,665,3,TIDAK_VALID,train
391,620,1075,0,BATU,train
3306,3141,3992,2,KERTAS,train
3687,3246,18,1,GUNTING,train
3403,3413,3132,2,KERTAS,train
3166,23,2574,3,TIDAK_VALID,test
630,402,127,0,BATU,validation
733,973,925,0,BATU,train
3519,3850,731,1,GUNTING,train
3354,3758,3329,2,KERTAS,train
146,1126,395,0,BATU,train
300,1050,42,0,BATU,train
1477,481,849,3,TIDAK_VALID,train
3169,3266,4010,2,KERTAS,test
168,3601,3966,3,TIDAK_VALID,train
634,117,894,0,BATU,train
40,343,237,0,BATU,train
3187,4003,3516,2,KERTAS,validation
3800,2188,1647,3,TIDAK_VALID,train
1063,908,984,0,BATU,train
1173,299,122,0,BATU,train
3630,3626,65,1,GUNTING,validation
4062,3864,1057,1,GUNTING,train
3510,3981,1079,1,GUNTING,train
3318,3604,2971,2,KERTAS,train
2912,3515,3863,2,KERTAS,train
639,983,386,0,BATU,train
2967,3663,3765,2,KERTAS,train
3058,3946,522,1,GUNTING,train
3172,3772,954,1,GUNTING,validation
572,270,998,0,BATU,train
238,1653,199,3,TIDAK_VALID,train
3988,3657,1085,1,GUNTING,train
3624,1940,729,3,TIDAK_VALID,validation
712,2559,2337,3,TIDAK_VALID,validation
189,519,761,0,BATU,train
415,1149,741,0,BATU,test
301,2920,260,3,TIDAK_VALID,train
3792,705,306,3,TIDAK_VALID,train
3974,3830,3290,2,KERTAS,train
3350,3011,3193,2,KERTAS,train
3144,3055,3714,2,KERTAS,train
3712,4066,3115,2,KERTAS,train
3805,2896,3868,2,KERTAS,test
4029,3923,3220,2,KERTAS,train
1075,189,954,0,BATU,train
177,275,689,0,BATU,validation
256,374,1094,0,BATU,test
4089,3549,847,1,GUNTING,train
300,1121,1135,0,BATU,train
1142,1164,387,0,BATU,train
3018,2997,3055,2,KERTAS,validation
2983,3913,3756,2,KERTAS,train
2227,3379,2684,3,TIDAK_VALID,train
632,1054,569,0,BATU,train
372,1017,774,0,BATU,test
3523,2297,1645,3,TIDAK_VALID,train
2952,3603,2998,2,KERTAS,train
2680,812,1134,3,TIDAK_VALID,validation
2254,2644,2775,3,TIDAK_VALID,train
3275,3882,879,1,GUNTING,train
3195,3619,86,1,GUNTING,train
3655,1090,3990,3,TIDAK_VALID,test
2441,573,2602,3,TIDAK_VALID,train
1219,4080,945,3,TIDAK_VALID,train
3299,3434,3072,2,KERTAS,train
3614,3638,3631,2,KERTAS,train
670,3037,2179,3,TIDAK_VALID,validation
3219,680,3788,3,TIDAK_VALID,train
144,2195,1032,3,TIDAK_VALID,test
2309,710,1144,3,TIDAK_VALID,train
49,4038,2450,3,TIDAK_VALID,train
3100,3953,937,1,GUNTING,train
1884,799,2208,3,TIDAK_VALID,validation
3437,4062,3656,2,KERTAS,train
3486,2996,3072,2,KERTAS,train
3141,3519,3331,2,KERTAS,train
337,3200,1429,3,TIDAK_VALID,test
4036,3622,469,1,GUNTING,train
878,2455,3269,3,TIDAK_VALID,validation
763,3119,2259,3,TIDAK_VALID,validation
1037,1100,534,0,BATU,train
3593,4047,430,1,GUNTING,validation
3210,3927,3162,2,KERTAS,train
3273,3203,997,1,GUNTING,train
1715,2012,3800,3,TIDAK_VALID,train
4051,3438,58,1,GUNTING,train
3703,3709,3481,2,KERTAS,train
3205,3677,785,1,GUNTING,validation
1745,3023,701,3,TIDAK_VALID,test
458,694,332,0,BATU,train
1180,2448,3548,3,TIDAK_VALID,validation
3869,3747,932,1,GUNTING,train
523,801,1066,0,BATU,train
3251,3643,3332,2,KERTAS,validation
3680,3381,3140,2,KERTAS,train
3319,3195,3885,2,KERTAS,train
4021,3059,3023,2,KERTAS,train
4057,3963,2973,2,KERTAS,test
3899,3773,3836,2,KERTAS,validation
264,756,152,0,BATU,test
3919,3249,3641,2,KERTAS,train
3878,2986,78,1,GUNTING,train
3189,3857,4091,2,KERTAS,validation
3524,43,1786,3,TIDAK_VALID,train
3510,3842,369,1,GUNTING,train
3437,4026,195,1,GUNTING,validation
3979,3619,1982,3,TIDAK_VALID,train
3141,3073,579,1,GUNTING,train
3341,2896,3872,2,KERTAS,train
3591,3140,4068,2,KERTAS,test
3782,3860,4079,2,KERTAS,train
3358,3030,236,1,GUNTING,train
1159,284,2484,3,TIDAK_VALID,validation
820,159,338,0,BATU,train
3139,3379,3114,2,KERTAS,train
130,713,274,0,BATU,test
654,778,354,0,BATU,train
3765,3856,154,1,GUNTING,train
316,667,394,0,BATU,train
3542,2896,3835,2,KERTAS,train
3259,3778,2997,2,KERTAS,train
1127,3200,1021,3,TIDAK_VALID,train
3821,3010,1033,1,GUNTING,train
905,565,265,0,BATU,train
560,1512,2877,3,TIDAK_VALID,test
770,918,1099,0,BATU,train
3622,1065,2073,3,TIDAK_VALID,validation
2936,3357,3919,2,KERTAS,train
3778,3449,701,1,GUNTING,train
3635,3106,3190,2,KERTAS,train
2867,3772,617,1,GUNTING,test
197,750,972,0,BATU,train
862,858,464,0,BATU,test
2380,3766,3222,3,TIDAK_VALID,train
3405,3449,714,1,GUNTING,train
3055,3967,2992,2,KERTAS,test
3466,2118,2311,3,TIDAK_VALID,validation
2939,3059,3878,2,KERTAS,train
3692,3844,724,1,GUNTING,train
3020,3630,4030,2,KERTAS,test
3772,4091,427,1,GUNTING,train
1109,752,1129,0,BATU,test
978,1115,986,0,BATU,train
2527,3287,4,3,TIDAK_VALID,train
84,1488,2619,3,TIDAK_VALID,train
2441,3414,2967,3,TIDAK_VALID,test
989,476,354,0,BATU,train
1036,1532,2432,3,TIDAK_VALID,train
3175,2920,1008,1,GUNTING,train
3913,3928,680,1,GUNTING,train
3036,3010,2951,2,KERTAS,train
3031,3231,106,1,GUNTING,train
814,1174,352,0,BATU,train
330,786,848,0,BATU,validation
1766,2801,2493,3,TIDAK_VALID,train
1302,3393,601,3,TIDAK_VALID,validation
2278,925,2745,3,TIDAK_VALID,train
1016,1052,457,0,BATU,train
4036,3054,3716,2,KERTAS,train
345,76,563,0,BATU,train
4007,3598,512,1,GUNTING,train
3769,4063,3958,2,KERTAS,train
324,2141,946,3,TIDAK_VALID,train
1246,2010,2168,3,TIDAK_VALID,test
442,3650,838,3,TIDAK_VALID,train
316,3533,1166,3,TIDAK_VALID,train
3339,3256,3727,2,KERTAS,train
2941,214,2273,3,TIDAK_VALID,train
3459,4040,2970,2,KERTAS,validation
3256,211,1477,3,TIDAK_VALID,test
580,1005,916,0,BATU,train
3028,3927,2867,2,KERTAS,train
123,741,1199,0,BATU,test
3136,2989,965,1,GUNTING,train
1904,1739,627,3,TIDAK_VALID,train
79,943,462,0,BATU,train
3506,3572,3955,2,KERTAS,train
3448,1182,2272,3,TIDAK_VALID,train
2918,3674,789,1,GUNTING,validation
936,1213,55,0,BATU,train
4038,3931,3360,2,KERTAS,train
3252,3040,328,1,GUNTING,train
1048,287,72,0,BATU,train
1500,3862,2846,3,TIDAK_VALID,train
118,189,656,0,BATU,train
2905,3715,535,1,GUNTING,train
3907,3064,3838,2,KERTAS,train
2464,238,2772,3,TIDAK_VALID,validation
3528,3765,3858,2,KERTAS,train
3291,3852,1080,1,GUNTING,train
3862,3704,342,1,GUNTING,train
3375,3817,1045,1,GUNTING,train
2473,3280,370,3,TIDAK_VALID,validation
3913,2924,645,1,GUNTING,train
2956,2956,554,1,GUNTING,train
3349,3526,2884,2,KERTAS,train
3722,4011,764,1,GUNTING,validation
3992,3586,1188,1,GUNTING,train
2667,2450,447,3,TIDAK_VALID,validation
3511,3819,1201,1,GUNTING,train
3943,3247,246,1,GUNTING,train
3079,3584,517,1,GUNTING,train
2944,3921,2895,2,KERTAS,validation
2735,2722,2712,3,TIDAK_VALID,train
3574,3590,3126,2,KERTAS,train
3955,3282,313,1,GUNTING,test
1100,508,366,0,BATU,test
351,1567,1020,3,TIDAK_VALID,train
2985,3940,630,1,GUNTING,train
662,576,326,0,BATU,test
3684,3356,3384,2,KERTAS,train
1043,396,291,0,BATU,validation
3643,1225,3989,3,TIDAK_VALID,train
142,1087,601,0,BATU,train
333,872,1204,0,BATU,train
3580,2966,534,1,GUNTING,train
3741,3333,3552,2,KERTAS,validation
2922,3276,4048,2,KERTAS,train
3862,3751,4030,2,KERTAS,train
950,333,607,0,BATU,train
844,55,881,0,BATU,test
3829,3675,637,1,GUNTING,validation
3432,4082,3488,2,KERTAS,train
2334,55,1906,3,TIDAK_VALID,train
3567,3754,3457,2,KERTAS,validation
3115,3297,504,1,GUNTING,train
3885,3179,1090,1,GUNTING,test
3814,3337,3078,2,KERTAS,train
3334,3750,787,1,GUNTING,train
1239,2116,3808,3,TIDAK_VALID,validation
3604,4093,4076,2,KERTAS,train
249,376,712,0,BATU,train
3710,3705,350,1,GUNTING,test
2984,3699,3287,2,KERTAS,validation
3075,3872,3187,2,KERTAS,validation
683,365,405,0,BATU,train
398,346,510,0,BATU,validation
3332,3876,543,1,GUNTING,train
2927,3141,3842,2,KERTAS,validation
1279,303,919,3,TIDAK_VALID,train
3578,3481,2999,2,KERTAS,validation
3132,4088,743,1,GUNTING,train
4021,3637,639,1,GUNTING,train
43,3131,348,3,TIDAK_VALID,validation
3672,3621,3956,2,KERTAS,train
3635,2993,3774,2,KERTAS,train
3291,3725,4072,2,KERTAS,train
3982,3484,3992,2,KERTAS,train
1060,1026,109,0,BATU,train
1099,228,397,0,BATU,train
3129,3993,1200,1,GUNTING,train
1214,3871,2076,3,TIDAK_VALID,train
4038,3906,1811,3,TIDAK_VALID,train
3602,3941,3390,2,KERTAS,validation
3221,2345,677,3,TIDAK_VALID,train
3392,3257,3913,2,KERTAS,validation
3688,3325,2939,2,KERTAS,train
4027,3394,3356,2,KERTAS,test
4085,2393,504,3,TIDAK_VALID,train
222,433,353,0,BATU,train
539,585,1222,0,BATU,train
1014,1439,1371,3,TIDAK_VALID,train
1139,734,822,0,BATU,train
182,625,496,0,BATU,train
4064,3180,890,1,GUNTING,train
607,3830,280,3,TIDAK_VALID,train
255,692,1083,0,BATU,train
591,515,31,0,BATU,test
702,1221,47,0,BATU,train
2164,530,44,3,TIDAK_VALID,test
3904,3892,3394,2,KERTAS,train
4044,3976,3412,2,KERTAS,train
3858,3323,3488,2,KERTAS,validation
322,189,889,0,BATU,test
1072,236,271,0,BATU,train
2556,508,2862,3,TIDAK_VALID,train
3326,3289,2873,2,KERTAS,train
2130,1059,1993,3,TIDAK_VALID,train
298,891,965,0,BATU,validation
3051,3511,2884,2,KERTAS,train
3077,3389,598,1,GUNTING,train
3493,3186,554,1,GUNTING,validation
3140,3300,4024,2,KERTAS,train
3199,3303,3393,2,KERTAS,validation
802,1129,123,0,BATU,train
741,2116,2706,3,TIDAK_VALID,train
1116,3984,939,3,TIDAK_VALID,test
3778,3779,3974,2,KERTAS,train
240,71,1166,0,BATU,train
872,520,1180,0,BATU,test
3331,3929,3002,2,KERTAS,train
495,690,884,0,BATU,train
3765,3296,3465,2,KERTAS,train
170,971,332,0,BATU,train
2880,541,109,3,TIDAK_VALID,train
2840,348,1531,3,TIDAK_VALID,train
3034,3819,248,1,GUNTING,train
109,1197,251,0,BATU,train
1189,718,1111,0,BATU,test
3411,3290,925,1,GUNTING,train
3611,3399,3634,2,KERTAS,train
3851,3951,4090,2,KERTAS,validation
351,3138,1017,3,TIDAK_VALID,validation
3250,3955,3602,2,KERTAS,test
3258,1199,3100,3,TIDAK_VALID,train
3097,3627,3885,2,KERTAS,train
3566,1142,3958,3,TIDAK_VALID,train
232,1805,3144,3,TIDAK_VALID,train
3008,3209,204,1,GUNTING,test
3998,3058,3268,2,KERTAS,validation
1175,419,920,0,BATU,test
2243,1267,2859,3,TIDAK_VALID,train
3108,4012,3775,2,KERTAS,train
2926,3103,5,1,GUNTING,train
4062,3687,3612,2,KERTAS,train
1108,1210,1207,0,BATU,train
3850,3346,595,1,GUNTING,train
3570,3325,2904,2,KERTAS,train
419,3573,2295,3,TIDAK_VALID,train
647,258,4,0,BATU,test
2063,43,3676,3,TIDAK_VALID,train
3353,1894,861,3,TIDAK_VALID,train
320,189,303,0,BATU,train
3658,3355,5,1,GUNTING,train
922,108,765,0,BATU,test
3093,3475,187,1,GUNTING,train
4004,3842,3772,2,KERTAS,test
4018,3975,25,1,GUNTING,train
3270,3456,3571,2,KERTAS,train
3819,3680,142,1,GUNTING,train
2933,3650,886,1,GUNTING,test
678,1028,133,0,BATU,train
2982,3814,2970,2,KERTAS,validation
2910,3554,3753,2,KERTAS,train
4043,1003,2346,3,TIDAK_VALID,train
3400,3902,3064,2,KERTAS,validation
802,1219,1228,0,BATU,train
610,572,7,0,BATU,train
3793,3397,3195,2,KERTAS,test
338,1089,230,0,BATU,train
3656,3961,798,1,GUNTING,test
2974,3878,991,1,GUNTING,test
3103,3045,700,1,GUNTING,train
3712,3446,877,1,GUNTING,train
791,2783,316,3,TIDAK_VALID,train
3069,3577,927,1,GUNTING,train
3699,2961,256,1,GUNTING,validation
2985,3644,77,1,GUNTING,train
495,99,323,0,BATU,train
1733,1641,3350,3,TIDAK_VALID,train
1873,3912,216,3,TIDAK_VALID,train
3728,2917,142,1,GUNTING,validation
222,1114,55,0,BATU,train
1109,1133,408,0,BATU,train
139,2172,268,3,TIDAK_VALID,validation
3164,3900,3777,2,KERTAS,train
2983,3928,3340,2,KERTAS,test
3361,3537,4022,2,KERTAS,test
3779,3841,1062,1,GUNTING,validation
2570,3781,703,3,TIDAK_VALID,train
13,257,645,0,BATU,train
1959,2107,3631,3,TIDAK_VALID,train
3658,3498,3191,2,KERTAS,test
3996,3963,3956,2,KERTAS,validation
803,119,589,0,BATU,test
3941,3241,3166,2,KERTAS,train
3106,3854,3302,2,KERTAS,train
3943,3869,128,1,GUNTING,test
15,978,639,0,BATU,train
3518,3205,773,1,GUNTING,test
3798,3400,4030,2,KERTAS,train
3681,3500,643,1,GUNTING,train
1095,337,1135,0,BATU,validation
3473,3266,3287,2,KERTAS,test
4068,2606,1037,3,TIDAK_VALID,train
378,822,357,0,BATU,test
3480,1545,247,3,TIDAK_VALID,train
3596,3234,838,1,GUNTING,train
3157,3231,371,1,GUNTING,train
3623,3751,3630,2,KERTAS,validation
519,796,482,0,BATU,validation
3068,3179,2994,2,KERTAS,test
3850,3950,799,1,GUNTING,train
3357,4007,3326,2,KERTAS,train
3325,3408,3810,2,KERTAS,test
3321,3932,458,1,GUNTING,train
3854,3790,1076,1,GUNTING,train
4093,4013,1207,1,GUNTING,test
3375,3836,3885,2,KERTAS,train
394,237,127,0,BATU,train
903,249,854,0,BATU,train
2913,3736,674,1,GUNTING,train
768,660,745,0,BATU,train
449,857,730,0,BATU,train
3211,3597,3789,2,KERTAS,train
3942,3149,3422,2,KERTAS,train
1487,2849,2413,3,TIDAK_VALID,train
2947,3831,3214,2,KERTAS,test
3685,3616,3674,2,KERTAS,validation
3926,2874,3789,2,KERTAS,validation
3656,3889,3451,2,KERTAS,train
765,922,975,0,BATU,train
4094,3271,1056,1,GUNTING,test
336,62,730,0,BATU,train
3755,758,2699,3,TIDAK_VALID,validation
4017,3068,4027,2,KERTAS,test
965,697,695,0,BATU,validation
2939,3240,518,1,GUNTING,train
3588,3488,3779,2,KERTAS,train
125,1374,1911,3,TIDAK_VALID,train
3794,3306,81,1,GUNTING,test
622,1050,838,0,BATU,validation
2937,3686,453,1,GUNTING,train
203,311,197,0,BATU,train
4080,879,529,3,TIDAK_VALID,train
3168,4049,1119,1,GUNTING,train
1640,3218,3035,3,TIDAK_VALID,test
4055,3709,2977,2,KERTAS,train
1270,2934,3161,3,TIDAK_VALID,train
2374,1439,3212,3,TIDAK_VALID,train
1879,2185,1366,3,TIDAK_VALID,train
192,128,1228,0,BATU,train
3838,3191,2891,2,KERTAS,train
3518,3326,821,1,GUNTING,train
3294,3561,3298,2,KERTAS,train
3066,3867,76,1,GUNTING,test
2982,3928,2935,2,KERTAS,train
1601,3122,1229,3,TIDAK_VALID,train
3631,3947,4029,2,KERTAS,test
3267,3155,483,1,GUNTING,train
3172,4035,3556,2,KERTAS,train
3314,2547,1077,3,TIDAK_VALID,test
3060,3229,3482,2,KERTAS,train
3372,3929,3491,2,KERTAS,train
3561,3540,308,1,GUNTING,train
4011,3824,916,1,GUNTING,test
1654,1663,2348,3,TIDAK_VALID,train
1079,460,124,0,BATU,train
3343,1087,948,3,TIDAK_VALID,train
3025,3934,3308,2,KERTAS,train
1176,512,1224,0,BATU,test
4043,3238,1211,1,GUNTING,train
2947,4012,616,1,GUNTING,train
2440,2690,2671,3,TIDAK_VALID,train
277,974,1042,0,BATU,train
3296,2874,431,1,GUNTING,validation
1039,49,552,0,BATU,train
3505,2973,3196,2,KERTAS,validation
3869,3083,64,1,GUNTING,train
3,783,219,0,BATU,validation
2954,594,3778,3,TIDAK_VALID,validation
2998,2118,23,3,TIDAK_VALID,validation
1042,245,100,0,BATU,validation
3676,3373,2878,2,KERTAS,validation
3996,3666,3003,2,KERTAS,train
3687,3997,501,1,GUNTING,train
920,985,604,0,BATU,train
2891,3472,339,1,GUNTING,test
817,1186,804,0,BATU,test
984,729,961,0,BATU,train
4083,3513,555,1,GUNTING,validation
3122,3864,1123,1,GUNTING,train
123,903,718,0,BATU,validation
1144,1830,2582,3,TIDAK_VALID,train
1793,42,291,3,TIDAK_VALID,train
3203,2250,3205,3,TIDAK_VALID,train
4056,4055,45,1,GUNTING,train
3313,3782,1054,1,GUNTING,validation
1280,3905,1769,3,TIDAK_VALID,validation
399,3740,2610,3,TIDAK_VALID,train
3965,2645,2593,3,TIDAK_VALID,validation
953,67,1006,0,BATU,test
3520,1285,3072,3,TIDAK_VALID,validation
3946,3640,780,1,GUNTING,train
1212,273,1001,0,BATU,train
3448,3110,463,1,GUNTING,train
3519,3587,627,1,GUNTING,train
474,242,322,0,BATU,train
3374,3633,3851,2,KERTAS,train
645,446,4,0,BATU,test
741,1306,2969,3,TIDAK_VALID,train
202,55,535,0,BATU,train
3574,3239,1077,1,GUNTING,train
298,173,528,0,BATU,test
2956,3493,3188,2,KERTAS,test
1309,3925,834,3,TIDAK_VALID,train
3654,3537,92,1,GUNTING,train
3490,4022,526,1,GUNTING,train
2949,3873,3157,2,KERTAS,validation
393,1025,805,0,BATU,validation
3833,2937,1045,1,GUNTING,train
3132,3774,3917,2,KERTAS,train
4043,4088,3314,2,KERTAS,train
385,128,845,0,BATU,validation
2971,4054,723,1,GUNTING,train
3180,391,3032,3,TIDAK_VALID,train
1019,30,270,0,BATU,train
3378,2930,1146,1,GUNTING,train
2978,2624,341,3,TIDAK_VALID,test
3036,3915,225,1,GUNTING,test
390,128,510,0,BATU,train
4086,3067,1044,1,GUNTING,validation
730,3262,1808,3,TIDAK_VALID,validation
3269,219,2952,3,TIDAK_VALID,test
2490,1143,1847,3,TIDAK_VALID,train
944,132,1125,0,BATU,train
3815,2922,3975,2,KERTAS,test
4079,4070,3281,2,KERTAS,train
3650,4039,3760,2,KERTAS,train
3081,3882,3543,2,KERTAS,train
4000,3112,385,1,GUNTING,test
3884,3298,848,1,GUNTING,validation
350,968,777,0,BATU,train
3394,3562,3688,2,KERTAS,train
989,519,1189,0,BATU,test
3718,3230,3551,2,KERTAS,train
2626,1432,115,3,TIDAK_VALID,test
918,161,991,0,BATU,train
3652,3568,293,1,GUNTING,test
2302,2840,0,3,TIDAK_VALID,train
728,272,902,0,BATU,train
1670,583,2742,3,TIDAK_VALID,train
2937,105,582,3,TIDAK_VALID,train
3288,3018,3753,2,KERTAS,train
2768,1950,3675,3,TIDAK_VALID,train
4046,3875,3606,2,KERTAS,train
3669,3664,956,1,GUNTING,train
3401,3417,3728,2,KERTAS,train
3708,3171,3432,2,KERTAS,train
4003,3122,241,1,GUNTING,validation
546,544,88,0,BATU,train
3315,2872,623,1,GUNTING,train
3021,3373,3913,2,KERTAS,train
3634,3740,1076,1,GUNTING,validation
165,2465,3406,3,TIDAK_VALID,validation
3543,3386,4085,2,KERTAS,train
3059,3823,980,1,GUNTING,train
1103,2296,3597,3,TIDAK_VALID,train
1020,1199,1035,0,BATU,train
1716,1570,2664,3,TIDAK_VALID,test
3328,2514,2759,3,TIDAK_VALID,validation
2810,879,3371,3,TIDAK_VALID,train
2885,3516,160,1,GUNTING,train
3940,3760,3950,2,KERTAS,validation
3780,4032,4069,2,KERTAS,train
3869,3925,1006,1,GUNTING,train
1056,551,343,0,BATU,train
3429,4010,3124,2,KERTAS,train
427,750,1761,3,TIDAK_VALID,train
3688,2296,1476,3,TIDAK_VALID,train
574,235,2561,3,TIDAK_VALID,train
1102,584,74,0,BATU,train
3042,3373,916,1,GUNTING,train
3256,2956,1954,3,TIDAK_VALID,test
781,611,96,0,BATU,test
3422,2956,3833,2,KERTAS,train
3131,3247,570,1,GUNTING,train
2924,3535,3557,2,KERTAS,test
2892,4088,3943,2,KERTAS,train
559,509,217,0,BATU,train
468,1076,1212,0,BATU,train
302,1191,940,0,BATU,validation
3685,3930,174,1,GUNTING,train
1305,17,83,3,TIDAK_VALID,test
3284,3518,3620,2,KERTAS,test
3974,3656,3466,2,KERTAS,train
1504,4055,3738,3,TIDAK_VALID,validation
3618,4078,803,1,GUNTING,train
9,967,817,0,BATU,train
1642,1226,14,3,TIDAK_VALID,train
3634,1894,1183,3,TIDAK_VALID,train
119,263,721,0,BATU,test
860,823,3202,3,TIDAK_VALID,train
957,165,659,0,BATU,train
3771,3854,683,1,GUNTING,validation
3010,3220,3654,2,KERTAS,train
3235,3082,270,1,GUNTING,train
3496,3936,3693,2,KERTAS,train
936,3419,1479,3,TIDAK_VALID,train
132,1838,2802,3,TIDAK_VALID,train
3983,4012,693,1,GUNTING,train
100,626,3510,3,TIDAK_VALID,train
3857,3672,2548,3,TIDAK_VALID,train
511,61,459,0,BATU,train
996,592,693,0,BATU,train
3969,3208,2898,2,KERTAS,train
3940,3761,3819,2,KERTAS,test
4070,3014,3289,2,KERTAS,train
3399,3402,1209,1,GUNTING,test
671,203,635,0,BATU,test
2733,2181,563,3,TIDAK_VALID,train
2105,935,579,3,TIDAK_VALID,train
1157,148,1101,0,BATU,train
3559,228,1604,3,TIDAK_VALID,validation
2961,3609,1212,1,GUNTING,train
1925,744,1010,3,TIDAK_VALID,train
2200,2302,32,3,TIDAK_VALID,test
74,95,734,0,BATU,validation
3235,3396,367,1,GUNTING,train
4011,3444,508,1,GUNTING,train
3603,3920,3777,2,KERTAS,validation
4016,3267,2891,2,KERTAS,validation
2923,3541,818,1,GUNTING,test
2278,2182,3787,3,TIDAK_VALID,train
3577,3257,3177,2,KERTAS,train
1606,2029,1598,3,TIDAK_VALID,train
356,1139,188,0,BATU,validation
456,1019,993,0,BATU,train
672,689,621,0,BATU,train
3597,3675,3893,2,KERTAS,train
3407,3230,3952,2,KERTAS,train
852,1201,299,0,BATU,test
3533,3790,520,1,GUNTING,train
684,963,816,0,BATU,train
2889,3317,3184,2,KERTAS,train
512,660,598,0,BATU,train
3847,3983,898,1,GUNTING,train
1304,3075,274,3,TIDAK_VALID,validation
3064,3244,409,1,GUNTING,train
3400,3932,3362,2,KERTAS,test
3565,3228,601,1,GUNTING,train
3901,4068,1219,1,GUNTING,test
2039,1755,2050,3,TIDAK_VALID,train
800,346,153,0,BATU,test
1009,512,395,0,BATU,train
2376,1807,1093,3,TIDAK_VALID,train
3207,3078,3200,2,KERTAS,validation
1885,3614,1254,3,TIDAK_VALID,train
3906,3566,3223,2,KERTAS,train
981,425,1183,0,BATU,test
3331,3225,3317,2,KERTAS,validation
3042,3169,244,1,GUNTING,train
257,722,286,0,BATU,train
3021,3546,423,1,GUNTING,train
2915,2487,3395,3,TIDAK_VALID,validation
4069,4046,3645,2,KERTAS,validation
4092,3710,3982,2,KERTAS,test
774,1187,1120,0,BATU,validation
965,824,2542,3,TIDAK_VALID,train
3630,3729,3851,2,KERTAS,test
2050,3054,3028,3,TIDAK_VALID,test
3941,3203,194,1,GUNTING,train
3985,3833,3582,2,KERTAS,train
3899,3635,3419,2,KERTAS,train
530,44,657,0,BATU,train
2669,1886,974,3,TIDAK_VALID,validation
1099,296,209,0,BATU,test
687,289,65,0,BATU,test
2928,3269,1069,1,GUNTING,train
3963,3672,3544,2,KERTAS,train
3172,3648,2926,2,KERTAS,validation
3973,1287,2130,3,TIDAK_VALID,train
3191,3049,484,1,GUNTING,validation
3115,3708,674,1,GUNTING,train
3839,3691,367,1,GUNTING,train
1468,38,1709,3,TIDAK_VALID,train
3706,3202,3451,2,KERTAS,validation
3481,3810,329,1,GUNTING,train
3736,3129,3659,2,KERTAS,validation
1791,670,2783,3,TIDAK_VALID,test
